contig	start	end	mutationrate
HG01891#1#JAGYVO010000037.1	70000000	71000000	1
HG01891#1#JAGYVO010000037.1	71000000	72000000	1
HG01891#1#JAGYVO010000037.1	72000000	73000000	1
HG01891#1#JAGYVO010000037.1	73000000	74000000	1
HG01891#1#JAGYVO010000037.1	74000000	75000000	1
HG01891#1#JAGYVO010000037.1	75000000	76000000	1
HG01891#1#JAGYVO010000037.1	76000000	77000000	1
HG01891#1#JAGYVO010000037.1	77000000	78000000	1
HG01891#1#JAGYVO010000037.1	78000000	79000000	1
HG01891#1#JAGYVO010000037.1	79000000	80000000	1
HG01891#1#JAGYVO010000037.1	80000000	81000000	1
HG01891#1#JAGYVO010000037.1	81000000	82000000	1
HG01891#1#JAGYVO010000038.1	0	1000000	1
HG01891#1#JAGYVO010000038.1	1000000	2000000	1
HG01891#1#JAGYVO010000038.1	2000000	3000000	1
HG01891#1#JAGYVO010000038.1	3000000	4000000	1
HG01891#1#JAGYVO010000038.1	4000000	5000000	1
HG01891#1#JAGYVO010000038.1	5000000	6000000	1
HG01891#1#JAGYVO010000038.1	6000000	7000000	1
HG01891#1#JAGYVO010000038.1	7000000	8000000	1
HG01891#1#JAGYVO010000038.1	8000000	9000000	1
HG01891#1#JAGYVO010000038.1	9000000	10000000	1
HG01891#1#JAGYVO010000038.1	10000000	11000000	1
HG01891#1#JAGYVO010000038.1	11000000	12000000	1
HG01891#1#JAGYVO010000038.1	12000000	13000000	1
HG01891#1#JAGYVO010000038.1	13000000	14000000	1
HG01891#1#JAGYVO010000038.1	14000000	15000000	1
HG01891#1#JAGYVO010000038.1	15000000	16000000	1
HG01891#1#JAGYVO010000038.1	16000000	17000000	1
HG01891#1#JAGYVO010000038.1	17000000	18000000	1
HG01891#1#JAGYVO010000038.1	18000000	19000000	1
HG01891#1#JAGYVO010000038.1	19000000	20000000	1
HG01891#1#JAGYVO010000038.1	20000000	21000000	1
HG01891#1#JAGYVO010000038.1	21000000	22000000	1
HG01891#1#JAGYVO010000038.1	22000000	23000000	1
HG01891#1#JAGYVO010000038.1	23000000	24000000	1
HG01891#1#JAGYVO010000038.1	24000000	25000000	1
HG01891#1#JAGYVO010000038.1	25000000	26000000	1
HG01891#1#JAGYVO010000038.1	26000000	27000000	1
HG01891#1#JAGYVO010000038.1	27000000	28000000	1
HG01891#1#JAGYVO010000038.1	28000000	29000000	1
HG01891#1#JAGYVO010000038.1	29000000	30000000	1
HG01891#1#JAGYVO010000039.1	0	1000000	1
HG01891#1#JAGYVO010000039.1	1000000	2000000	1
HG01891#1#JAGYVO010000039.1	2000000	3000000	1
HG01891#1#JAGYVO010000039.1	3000000	4000000	1
HG01891#1#JAGYVO010000039.1	4000000	5000000	1
HG01891#1#JAGYVO010000039.1	5000000	6000000	1
HG01891#1#JAGYVO010000039.1	6000000	7000000	1
HG01891#1#JAGYVO010000039.1	7000000	8000000	1
HG01891#1#JAGYVO010000039.1	8000000	9000000	1
HG01891#1#JAGYVO010000039.1	9000000	10000000	1
HG01891#1#JAGYVO010000039.1	10000000	11000000	1
HG01891#1#JAGYVO010000039.1	11000000	12000000	1
HG01891#1#JAGYVO010000039.1	12000000	13000000	1
HG01891#1#JAGYVO010000039.1	13000000	14000000	1
HG01891#1#JAGYVO010000039.1	14000000	15000000	1
HG01891#1#JAGYVO010000039.1	15000000	16000000	1
HG01891#1#JAGYVO010000039.1	16000000	17000000	1
HG01891#1#JAGYVO010000039.1	17000000	18000000	1
HG01891#1#JAGYVO010000039.1	18000000	19000000	1
HG01891#1#JAGYVO010000039.1	19000000	20000000	1
HG01891#1#JAGYVO010000039.1	20000000	21000000	1
HG01891#1#JAGYVO010000039.1	21000000	22000000	1
HG01891#1#JAGYVO010000039.1	22000000	23000000	1
HG01891#1#JAGYVO010000039.1	23000000	24000000	1
HG01891#1#JAGYVO010000039.1	24000000	25000000	1
HG01891#1#JAGYVO010000039.1	25000000	26000000	1
HG01891#1#JAGYVO010000039.1	26000000	27000000	1
HG01891#1#JAGYVO010000039.1	27000000	28000000	1
HG01891#1#JAGYVO010000039.1	28000000	29000000	1
HG01891#1#JAGYVO010000039.1	29000000	30000000	1
HG01891#1#JAGYVO010000039.1	30000000	31000000	1
HG01891#1#JAGYVO010000039.1	31000000	32000000	1
HG01891#1#JAGYVO010000039.1	32000000	33000000	1
HG01891#1#JAGYVO010000039.1	33000000	34000000	1
HG01891#1#JAGYVO010000039.1	34000000	35000000	1
HG01891#1#JAGYVO010000039.1	35000000	36000000	1
HG01891#1#JAGYVO010000040.1	0	1000000	1
HG01891#1#JAGYVO010000040.1	1000000	2000000	1
HG01891#1#JAGYVO010000040.1	2000000	3000000	1
HG01891#1#JAGYVO010000040.1	3000000	4000000	1
HG01891#1#JAGYVO010000040.1	4000000	5000000	1
HG01891#1#JAGYVO010000040.1	5000000	6000000	1
HG01891#1#JAGYVO010000040.1	6000000	7000000	1
HG01891#1#JAGYVO010000040.1	7000000	8000000	1
HG01891#1#JAGYVO010000040.1	8000000	9000000	1
HG01891#1#JAGYVO010000040.1	9000000	10000000	1
HG01891#1#JAGYVO010000040.1	10000000	11000000	1
HG01891#1#JAGYVO010000040.1	11000000	12000000	1
HG01891#1#JAGYVO010000040.1	12000000	13000000	1
HG01891#1#JAGYVO010000040.1	13000000	14000000	1
HG01891#1#JAGYVO010000040.1	14000000	15000000	1
HG01891#1#JAGYVO010000040.1	15000000	16000000	1
HG01891#1#JAGYVO010000040.1	16000000	17000000	1
HG01891#1#JAGYVO010000040.1	17000000	18000000	1
HG01891#1#JAGYVO010000040.1	18000000	19000000	1
HG01891#1#JAGYVO010000040.1	19000000	20000000	1
HG01891#1#JAGYVO010000040.1	20000000	21000000	1
HG01891#1#JAGYVO010000040.1	21000000	22000000	1
HG01891#1#JAGYVO010000040.1	22000000	23000000	1
HG01891#1#JAGYVO010000040.1	23000000	24000000	1
HG01891#1#JAGYVO010000040.1	24000000	25000000	1
HG01891#1#JAGYVO010000040.1	25000000	26000000	1
HG01891#1#JAGYVO010000040.1	26000000	27000000	1
HG01891#1#JAGYVO010000040.1	27000000	28000000	1
HG01891#1#JAGYVO010000040.1	28000000	29000000	1
HG01891#1#JAGYVO010000040.1	29000000	30000000	1
HG01891#1#JAGYVO010000040.1	30000000	31000000	1
HG01891#1#JAGYVO010000040.1	31000000	32000000	1
HG01891#1#JAGYVO010000040.1	32000000	33000000	1
HG01891#1#JAGYVO010000040.1	33000000	34000000	1
HG01891#1#JAGYVO010000041.1	0	1000000	1
HG01891#1#JAGYVO010000042.1	0	1000000	1
HG01891#1#JAGYVO010000042.1	1000000	2000000	1
HG01891#1#JAGYVO010000042.1	2000000	3000000	1
HG01891#1#JAGYVO010000042.1	3000000	4000000	1
HG01891#1#JAGYVO010000042.1	4000000	5000000	1
HG01891#1#JAGYVO010000042.1	5000000	6000000	1
HG01891#1#JAGYVO010000042.1	6000000	7000000	1
HG01891#1#JAGYVO010000042.1	7000000	8000000	1
HG01891#1#JAGYVO010000042.1	8000000	9000000	1
HG01891#1#JAGYVO010000042.1	9000000	10000000	1
HG01891#1#JAGYVO010000042.1	10000000	11000000	1
HG01891#1#JAGYVO010000042.1	11000000	12000000	1
HG01891#1#JAGYVO010000042.1	12000000	13000000	1
HG01891#1#JAGYVO010000043.1	0	1000000	1
HG01891#1#JAGYVO010000043.1	1000000	2000000	1
HG01891#1#JAGYVO010000043.1	2000000	3000000	1
HG01891#1#JAGYVO010000043.1	3000000	4000000	1
HG01891#1#JAGYVO010000043.1	4000000	5000000	1
HG01891#1#JAGYVO010000043.1	5000000	6000000	1
HG01891#1#JAGYVO010000043.1	6000000	7000000	1
HG01891#1#JAGYVO010000043.1	7000000	8000000	1
HG01891#1#JAGYVO010000043.1	8000000	9000000	1
HG01891#1#JAGYVO010000043.1	9000000	10000000	1
HG01891#1#JAGYVO010000043.1	10000000	11000000	1
HG01891#1#JAGYVO010000043.1	11000000	12000000	1
HG01891#1#JAGYVO010000043.1	12000000	13000000	1
HG01891#1#JAGYVO010000043.1	13000000	14000000	1
HG01891#1#JAGYVO010000043.1	14000000	15000000	1
HG01891#1#JAGYVO010000043.1	15000000	16000000	1
HG01891#1#JAGYVO010000043.1	16000000	17000000	1
HG01891#1#JAGYVO010000043.1	17000000	18000000	1
HG01891#1#JAGYVO010000043.1	18000000	19000000	1
HG01891#1#JAGYVO010000043.1	19000000	20000000	1
HG01891#1#JAGYVO010000043.1	20000000	21000000	1
HG01891#1#JAGYVO010000043.1	21000000	22000000	1
HG01891#1#JAGYVO010000043.1	22000000	23000000	1
HG01891#1#JAGYVO010000043.1	23000000	24000000	1
HG01891#1#JAGYVO010000043.1	24000000	25000000	1
HG01891#1#JAGYVO010000043.1	25000000	26000000	1
HG01891#1#JAGYVO010000044.1	0	1000000	1
HG01891#1#JAGYVO010000044.1	1000000	2000000	1
HG01891#1#JAGYVO010000044.1	2000000	3000000	1
HG01891#1#JAGYVO010000044.1	3000000	4000000	1
HG01891#1#JAGYVO010000044.1	4000000	5000000	1
HG01891#1#JAGYVO010000044.1	5000000	6000000	1
HG01891#1#JAGYVO010000044.1	6000000	7000000	1
HG01891#1#JAGYVO010000044.1	7000000	8000000	1
HG01891#1#JAGYVO010000044.1	8000000	9000000	1
HG01891#1#JAGYVO010000044.1	9000000	10000000	1
HG01891#1#JAGYVO010000044.1	10000000	11000000	1
HG01891#1#JAGYVO010000044.1	11000000	12000000	1
HG01891#1#JAGYVO010000044.1	12000000	13000000	1
HG01891#1#JAGYVO010000044.1	13000000	14000000	1
HG01891#1#JAGYVO010000044.1	14000000	15000000	1
HG01891#1#JAGYVO010000044.1	15000000	16000000	1
HG01891#1#JAGYVO010000044.1	16000000	17000000	1
HG01891#1#JAGYVO010000044.1	17000000	18000000	1
HG01891#1#JAGYVO010000044.1	18000000	19000000	1
HG01891#1#JAGYVO010000044.1	19000000	20000000	1
HG01891#1#JAGYVO010000044.1	20000000	21000000	1
HG01891#1#JAGYVO010000044.1	21000000	22000000	1
HG01891#1#JAGYVO010000044.1	22000000	23000000	1
HG01891#1#JAGYVO010000044.1	23000000	24000000	1
HG01891#1#JAGYVO010000044.1	24000000	25000000	1
HG01891#1#JAGYVO010000044.1	25000000	26000000	1
HG01891#1#JAGYVO010000044.1	26000000	27000000	1
HG01891#1#JAGYVO010000044.1	27000000	28000000	1
HG01891#1#JAGYVO010000044.1	28000000	29000000	1
HG01891#1#JAGYVO010000044.1	29000000	30000000	1
HG01891#1#JAGYVO010000044.1	30000000	31000000	1
HG01891#1#JAGYVO010000044.1	31000000	32000000	1
HG01891#1#JAGYVO010000044.1	32000000	33000000	1
HG01891#1#JAGYVO010000044.1	33000000	34000000	1
HG01891#1#JAGYVO010000044.1	34000000	35000000	1
HG01891#1#JAGYVO010000044.1	35000000	36000000	1
HG01891#1#JAGYVO010000044.1	36000000	37000000	1
HG01891#1#JAGYVO010000044.1	37000000	38000000	1
HG01891#1#JAGYVO010000044.1	38000000	39000000	1
HG01891#1#JAGYVO010000044.1	39000000	40000000	1
HG01891#1#JAGYVO010000044.1	40000000	41000000	1
HG01891#1#JAGYVO010000044.1	41000000	42000000	1
HG01891#1#JAGYVO010000044.1	42000000	43000000	1
HG01891#1#JAGYVO010000044.1	43000000	44000000	1
HG01891#1#JAGYVO010000044.1	44000000	45000000	1
HG01891#1#JAGYVO010000044.1	45000000	46000000	1
HG01891#1#JAGYVO010000044.1	46000000	47000000	1
HG01891#1#JAGYVO010000044.1	47000000	48000000	1
HG01891#1#JAGYVO010000044.1	48000000	49000000	1
HG01891#1#JAGYVO010000044.1	49000000	50000000	1
HG01891#1#JAGYVO010000044.1	50000000	51000000	1
HG01891#1#JAGYVO010000044.1	51000000	52000000	1
HG01891#1#JAGYVO010000044.1	52000000	53000000	1
HG01891#1#JAGYVO010000044.1	53000000	54000000	1
HG01891#1#JAGYVO010000044.1	54000000	55000000	1
HG01891#1#JAGYVO010000044.1	55000000	56000000	1
HG01891#1#JAGYVO010000044.1	56000000	57000000	1
HG01891#1#JAGYVO010000044.1	57000000	58000000	1
HG01891#1#JAGYVO010000044.1	58000000	59000000	1
HG01891#1#JAGYVO010000044.1	59000000	60000000	1
HG01891#1#JAGYVO010000044.1	60000000	61000000	1
HG01891#1#JAGYVO010000044.1	61000000	62000000	1
HG01891#1#JAGYVO010000044.1	62000000	63000000	1
HG01891#1#JAGYVO010000044.1	63000000	64000000	1
HG01891#1#JAGYVO010000044.1	64000000	65000000	1
HG01891#1#JAGYVO010000044.1	65000000	66000000	1
HG01891#1#JAGYVO010000044.1	66000000	67000000	1
HG01891#1#JAGYVO010000044.1	67000000	68000000	1
HG01891#1#JAGYVO010000044.1	68000000	69000000	1
HG01891#1#JAGYVO010000045.1	0	1000000	1
HG01891#1#JAGYVO010000046.1	0	1000000	1
HG01891#1#JAGYVO010000046.1	1000000	2000000	1
HG01891#1#JAGYVO010000046.1	2000000	3000000	1
HG01891#1#JAGYVO010000046.1	3000000	4000000	1
HG01891#1#JAGYVO010000046.1	4000000	5000000	1
HG01891#1#JAGYVO010000047.1	0	1000000	1
HG01891#1#JAGYVO010000047.1	1000000	2000000	1
HG01891#1#JAGYVO010000048.1	0	1000000	1
HG01891#1#JAGYVO010000048.1	1000000	2000000	1
HG01891#1#JAGYVO010000048.1	2000000	3000000	1
HG01891#1#JAGYVO010000048.1	3000000	4000000	1
HG01891#1#JAGYVO010000048.1	4000000	5000000	1
HG01891#1#JAGYVO010000048.1	5000000	6000000	1
HG01891#1#JAGYVO010000048.1	6000000	7000000	1
HG01891#1#JAGYVO010000048.1	7000000	8000000	1
HG01891#1#JAGYVO010000048.1	8000000	9000000	1
HG01891#1#JAGYVO010000048.1	9000000	10000000	1
HG01891#1#JAGYVO010000048.1	10000000	11000000	1
HG01891#1#JAGYVO010000048.1	11000000	12000000	1
HG01891#1#JAGYVO010000048.1	12000000	13000000	1
HG01891#1#JAGYVO010000048.1	13000000	14000000	1
HG01891#1#JAGYVO010000048.1	14000000	15000000	1
HG01891#1#JAGYVO010000048.1	15000000	16000000	1
HG01891#1#JAGYVO010000048.1	16000000	17000000	1
HG01891#1#JAGYVO010000048.1	17000000	18000000	1
HG01891#1#JAGYVO010000048.1	18000000	19000000	1
HG01891#1#JAGYVO010000048.1	19000000	20000000	1
HG01891#1#JAGYVO010000048.1	20000000	21000000	1
HG01891#1#JAGYVO010000048.1	21000000	22000000	1
HG01891#1#JAGYVO010000048.1	22000000	23000000	1
HG01891#1#JAGYVO010000048.1	23000000	24000000	1
HG01891#1#JAGYVO010000048.1	24000000	25000000	1
HG01891#1#JAGYVO010000048.1	25000000	26000000	1
HG01891#1#JAGYVO010000048.1	26000000	27000000	1
HG01891#1#JAGYVO010000048.1	27000000	28000000	1
HG01891#1#JAGYVO010000048.1	28000000	29000000	1
HG01891#1#JAGYVO010000048.1	29000000	30000000	1
HG01891#1#JAGYVO010000048.1	30000000	31000000	1
HG01891#1#JAGYVO010000048.1	31000000	32000000	1
HG01891#1#JAGYVO010000048.1	32000000	33000000	1
HG01891#1#JAGYVO010000048.1	33000000	34000000	1
HG01891#1#JAGYVO010000048.1	34000000	35000000	1
HG01891#1#JAGYVO010000048.1	35000000	36000000	1
HG01891#1#JAGYVO010000048.1	36000000	37000000	1
HG01891#1#JAGYVO010000048.1	37000000	38000000	1
HG01891#1#JAGYVO010000048.1	38000000	39000000	1
HG01891#1#JAGYVO010000048.1	39000000	40000000	1
HG01891#1#JAGYVO010000048.1	40000000	41000000	1
HG01891#1#JAGYVO010000048.1	41000000	42000000	1
HG01891#1#JAGYVO010000048.1	42000000	43000000	1
HG01891#1#JAGYVO010000048.1	43000000	44000000	1
HG01891#1#JAGYVO010000048.1	44000000	45000000	1
HG01891#1#JAGYVO010000048.1	45000000	46000000	1
HG01891#1#JAGYVO010000048.1	46000000	47000000	1
HG01891#1#JAGYVO010000048.1	47000000	48000000	1
HG01891#1#JAGYVO010000048.1	48000000	49000000	1
HG01891#1#JAGYVO010000049.1	0	1000000	1
HG01891#1#JAGYVO010000049.1	1000000	2000000	1
HG01891#1#JAGYVO010000049.1	2000000	3000000	1
HG01891#1#JAGYVO010000049.1	3000000	4000000	1
HG01891#1#JAGYVO010000049.1	4000000	5000000	1
HG01891#1#JAGYVO010000049.1	5000000	6000000	1
HG01891#1#JAGYVO010000049.1	6000000	7000000	1
HG01891#1#JAGYVO010000049.1	7000000	8000000	1
HG01891#1#JAGYVO010000049.1	8000000	9000000	1
HG01891#1#JAGYVO010000049.1	9000000	10000000	1
HG01891#1#JAGYVO010000049.1	10000000	11000000	1
HG01891#1#JAGYVO010000049.1	11000000	12000000	1
HG01891#1#JAGYVO010000049.1	12000000	13000000	1
HG01891#1#JAGYVO010000049.1	13000000	14000000	1
HG01891#1#JAGYVO010000049.1	14000000	15000000	1
HG01891#1#JAGYVO010000049.1	15000000	16000000	1
HG01891#1#JAGYVO010000049.1	16000000	17000000	1
HG01891#1#JAGYVO010000049.1	17000000	18000000	1
HG01891#1#JAGYVO010000049.1	18000000	19000000	1
HG01891#1#JAGYVO010000049.1	19000000	20000000	1
HG01891#1#JAGYVO010000049.1	20000000	21000000	1
HG01891#1#JAGYVO010000049.1	21000000	22000000	1
HG01891#1#JAGYVO010000049.1	22000000	23000000	1
HG01891#1#JAGYVO010000050.1	0	1000000	1
HG01891#1#JAGYVO010000050.1	1000000	2000000	1
HG01891#1#JAGYVO010000050.1	2000000	3000000	1
HG01891#1#JAGYVO010000050.1	3000000	4000000	1
HG01891#1#JAGYVO010000050.1	4000000	5000000	1
HG01891#1#JAGYVO010000050.1	5000000	6000000	1
HG01891#1#JAGYVO010000050.1	6000000	7000000	1
HG01891#1#JAGYVO010000050.1	7000000	8000000	1
HG01891#1#JAGYVO010000050.1	8000000	9000000	1
HG01891#1#JAGYVO010000050.1	9000000	10000000	1
HG01891#1#JAGYVO010000050.1	10000000	11000000	1
HG01891#1#JAGYVO010000050.1	11000000	12000000	1
HG01891#1#JAGYVO010000050.1	12000000	13000000	1
HG01891#1#JAGYVO010000050.1	13000000	14000000	1
HG01891#1#JAGYVO010000050.1	14000000	15000000	1
HG01891#1#JAGYVO010000050.1	15000000	16000000	1
HG01891#1#JAGYVO010000050.1	16000000	17000000	1
HG01891#1#JAGYVO010000050.1	17000000	18000000	1
HG01891#1#JAGYVO010000050.1	18000000	19000000	1
HG01891#1#JAGYVO010000050.1	19000000	20000000	1
HG01891#1#JAGYVO010000050.1	20000000	21000000	1
HG01891#1#JAGYVO010000050.1	21000000	22000000	1
HG01891#1#JAGYVO010000051.1	0	1000000	1
HG01891#1#JAGYVO010000051.1	1000000	2000000	1
HG01891#1#JAGYVO010000051.1	2000000	3000000	1
HG01891#1#JAGYVO010000051.1	3000000	4000000	1
HG01891#1#JAGYVO010000051.1	4000000	5000000	1
HG01891#1#JAGYVO010000051.1	5000000	6000000	1
HG01891#1#JAGYVO010000051.1	6000000	7000000	1
HG01891#1#JAGYVO010000051.1	7000000	8000000	1
HG01891#1#JAGYVO010000051.1	8000000	9000000	1
HG01891#1#JAGYVO010000051.1	9000000	10000000	1
HG01891#1#JAGYVO010000051.1	10000000	11000000	1
HG01891#1#JAGYVO010000051.1	11000000	12000000	1
HG01891#1#JAGYVO010000051.1	12000000	13000000	1
HG01891#1#JAGYVO010000052.1	0	1000000	1
HG01891#1#JAGYVO010000052.1	1000000	2000000	1
HG01891#1#JAGYVO010000052.1	2000000	3000000	1
HG01891#1#JAGYVO010000052.1	3000000	4000000	1
HG01891#1#JAGYVO010000052.1	4000000	5000000	1
HG01891#1#JAGYVO010000052.1	5000000	6000000	1
HG01891#1#JAGYVO010000052.1	6000000	7000000	1
HG01891#1#JAGYVO010000052.1	7000000	8000000	1
HG01891#1#JAGYVO010000052.1	8000000	9000000	1
HG01891#1#JAGYVO010000052.1	9000000	10000000	1
HG01891#1#JAGYVO010000052.1	10000000	11000000	1
HG01891#1#JAGYVO010000052.1	11000000	12000000	1
HG01891#1#JAGYVO010000052.1	12000000	13000000	1
HG01891#1#JAGYVO010000052.1	13000000	14000000	1
HG01891#1#JAGYVO010000052.1	14000000	15000000	1
HG01891#1#JAGYVO010000052.1	15000000	16000000	1
HG01891#1#JAGYVO010000052.1	16000000	17000000	1
HG01891#1#JAGYVO010000052.1	17000000	18000000	1
HG01891#1#JAGYVO010000052.1	18000000	19000000	1
HG01891#1#JAGYVO010000052.1	19000000	20000000	1
HG01891#1#JAGYVO010000052.1	20000000	21000000	1
HG01891#1#JAGYVO010000052.1	21000000	22000000	1
HG01891#1#JAGYVO010000052.1	22000000	23000000	1
HG01891#1#JAGYVO010000052.1	23000000	24000000	1
HG01891#1#JAGYVO010000052.1	24000000	25000000	1
HG01891#1#JAGYVO010000052.1	25000000	26000000	1
HG01891#1#JAGYVO010000052.1	26000000	27000000	1
HG01891#1#JAGYVO010000052.1	27000000	28000000	1
HG01891#1#JAGYVO010000052.1	28000000	29000000	1
HG01891#1#JAGYVO010000053.1	0	1000000	1
HG01891#1#JAGYVO010000053.1	1000000	2000000	1
HG01891#1#JAGYVO010000053.1	2000000	3000000	1
HG01891#1#JAGYVO010000053.1	3000000	4000000	1
HG01891#1#JAGYVO010000053.1	4000000	5000000	1
HG01891#1#JAGYVO010000053.1	5000000	6000000	1
HG01891#1#JAGYVO010000053.1	6000000	7000000	1
HG01891#1#JAGYVO010000053.1	7000000	8000000	1
HG01891#1#JAGYVO010000053.1	8000000	9000000	1
HG01891#1#JAGYVO010000053.1	9000000	10000000	1
HG01891#1#JAGYVO010000053.1	10000000	11000000	1
HG01891#1#JAGYVO010000053.1	11000000	12000000	1
HG01891#1#JAGYVO010000053.1	12000000	13000000	1
HG01891#1#JAGYVO010000053.1	13000000	14000000	1
HG01891#1#JAGYVO010000053.1	14000000	15000000	1
HG01891#1#JAGYVO010000053.1	15000000	16000000	1
HG01891#1#JAGYVO010000053.1	16000000	17000000	1
HG01891#1#JAGYVO010000053.1	17000000	18000000	1
HG01891#1#JAGYVO010000053.1	18000000	19000000	1
HG01891#1#JAGYVO010000053.1	19000000	20000000	1
HG01891#1#JAGYVO010000053.1	20000000	21000000	1
HG01891#1#JAGYVO010000053.1	21000000	22000000	1
HG01891#1#JAGYVO010000054.1	0	1000000	1
HG01891#1#JAGYVO010000054.1	1000000	2000000	1
HG01891#1#JAGYVO010000054.1	2000000	3000000	1
HG01891#1#JAGYVO010000054.1	3000000	4000000	1
HG01891#1#JAGYVO010000054.1	4000000	5000000	1
HG01891#1#JAGYVO010000054.1	5000000	6000000	1
HG01891#1#JAGYVO010000054.1	6000000	7000000	1
HG01891#1#JAGYVO010000055.1	0	1000000	1
HG01891#1#JAGYVO010000055.1	1000000	2000000	1
HG01891#1#JAGYVO010000055.1	2000000	3000000	1
HG01891#1#JAGYVO010000055.1	3000000	4000000	1
HG01891#1#JAGYVO010000055.1	4000000	5000000	1
HG01891#1#JAGYVO010000056.1	0	1000000	1
HG01891#1#JAGYVO010000056.1	1000000	2000000	1
HG01891#1#JAGYVO010000056.1	2000000	3000000	1
HG01891#1#JAGYVO010000056.1	3000000	4000000	1
HG01891#1#JAGYVO010000057.1	0	1000000	1
HG01891#1#JAGYVO010000057.1	1000000	2000000	1
HG01891#1#JAGYVO010000057.1	2000000	3000000	1
HG01891#1#JAGYVO010000057.1	3000000	4000000	1
HG01891#1#JAGYVO010000057.1	4000000	5000000	1
HG01891#1#JAGYVO010000057.1	5000000	6000000	1
HG01891#1#JAGYVO010000057.1	6000000	7000000	1
HG01891#1#JAGYVO010000057.1	7000000	8000000	1
HG01891#1#JAGYVO010000057.1	8000000	9000000	1
HG01891#1#JAGYVO010000058.1	0	1000000	1
HG01891#1#JAGYVO010000058.1	1000000	2000000	1
HG01891#1#JAGYVO010000058.1	2000000	3000000	1
HG01891#1#JAGYVO010000058.1	3000000	4000000	1
HG01891#1#JAGYVO010000058.1	4000000	5000000	1
HG01891#1#JAGYVO010000058.1	5000000	6000000	1
HG01891#1#JAGYVO010000058.1	6000000	7000000	1
HG01891#1#JAGYVO010000058.1	7000000	8000000	1
HG01891#1#JAGYVO010000058.1	8000000	9000000	1
HG01891#1#JAGYVO010000058.1	9000000	10000000	1
HG01891#1#JAGYVO010000058.1	10000000	11000000	1
HG01891#1#JAGYVO010000058.1	11000000	12000000	1
HG01891#1#JAGYVO010000058.1	12000000	13000000	1
HG01891#1#JAGYVO010000058.1	13000000	14000000	1
HG01891#1#JAGYVO010000058.1	14000000	15000000	1
HG01891#1#JAGYVO010000058.1	15000000	16000000	1
HG01891#1#JAGYVO010000058.1	16000000	17000000	1
HG01891#1#JAGYVO010000058.1	17000000	18000000	1
HG01891#1#JAGYVO010000059.1	0	1000000	1
HG01891#1#JAGYVO010000059.1	1000000	2000000	1
HG01891#1#JAGYVO010000059.1	2000000	3000000	1
HG01891#1#JAGYVO010000059.1	3000000	4000000	1
HG01891#1#JAGYVO010000059.1	4000000	5000000	1
HG01891#1#JAGYVO010000059.1	5000000	6000000	1
HG01891#1#JAGYVO010000059.1	6000000	7000000	1
HG01891#1#JAGYVO010000059.1	7000000	8000000	1
HG01891#1#JAGYVO010000059.1	8000000	9000000	1
HG01891#1#JAGYVO010000059.1	9000000	10000000	1
HG01891#1#JAGYVO010000059.1	10000000	11000000	1
HG01891#1#JAGYVO010000059.1	11000000	12000000	1
HG01891#1#JAGYVO010000059.1	12000000	13000000	1
HG01891#1#JAGYVO010000059.1	13000000	14000000	1
HG01891#1#JAGYVO010000059.1	14000000	15000000	1
HG01891#1#JAGYVO010000059.1	15000000	16000000	1
HG01891#1#JAGYVO010000059.1	16000000	17000000	1
HG01891#1#JAGYVO010000059.1	17000000	18000000	1
HG01891#1#JAGYVO010000059.1	18000000	19000000	1
HG01891#1#JAGYVO010000059.1	19000000	20000000	1
HG01891#1#JAGYVO010000059.1	20000000	21000000	1
HG01891#1#JAGYVO010000059.1	21000000	22000000	1
HG01891#1#JAGYVO010000059.1	22000000	23000000	1
HG01891#1#JAGYVO010000059.1	23000000	24000000	1
HG01891#1#JAGYVO010000059.1	24000000	25000000	1
HG01891#1#JAGYVO010000059.1	25000000	26000000	1
HG01891#1#JAGYVO010000059.1	26000000	27000000	1
HG01891#1#JAGYVO010000059.1	27000000	28000000	1
HG01891#1#JAGYVO010000059.1	28000000	29000000	1
HG01891#1#JAGYVO010000059.1	29000000	30000000	1
HG01891#1#JAGYVO010000059.1	30000000	31000000	1
HG01891#1#JAGYVO010000059.1	31000000	32000000	1
HG01891#1#JAGYVO010000059.1	32000000	33000000	1
HG01891#1#JAGYVO010000059.1	33000000	34000000	1
HG01891#1#JAGYVO010000059.1	34000000	35000000	1
HG01891#1#JAGYVO010000059.1	35000000	36000000	1
HG01891#1#JAGYVO010000059.1	36000000	37000000	1
HG01891#1#JAGYVO010000059.1	37000000	38000000	1
HG01891#1#JAGYVO010000059.1	38000000	39000000	1
HG01891#1#JAGYVO010000059.1	39000000	40000000	1
HG01891#1#JAGYVO010000059.1	40000000	41000000	1
HG01891#1#JAGYVO010000059.1	41000000	42000000	1
HG01891#1#JAGYVO010000059.1	42000000	43000000	1
HG01891#1#JAGYVO010000059.1	43000000	44000000	1
HG01891#1#JAGYVO010000059.1	44000000	45000000	1
HG01891#1#JAGYVO010000059.1	45000000	46000000	1
HG01891#1#JAGYVO010000059.1	46000000	47000000	1
HG01891#1#JAGYVO010000059.1	47000000	48000000	1
HG01891#1#JAGYVO010000059.1	48000000	49000000	1
HG01891#1#JAGYVO010000059.1	49000000	50000000	1
HG01891#1#JAGYVO010000059.1	50000000	51000000	1
HG01891#1#JAGYVO010000059.1	51000000	52000000	1
HG01891#1#JAGYVO010000059.1	52000000	53000000	1
